"base_asset_id","base_exchange_symbol","q2_pair_count","q2_typed_observation_count","current_candidate_count","current_candidate_ids","current_candidate_names","candidate_records_json","candidate_records_sha256","mapping_status","mapping_approved"
"NPC","NPC","2","1488","4","non-playable-character|non-playable-coin|npc|npc-2","NON PLAYABLE CHARACTER|Non-Playable Coin|NPC|NPC","[{""id"":""non-playable-character"",""symbol"":""npc"",""name"":""NON PLAYABLE CHARACTER"",""platforms"":{""solana"":""8xEs3GSw4eMjNf7RRDq2jZFT5iMADjytbBb97cFnyCSE""}},{""id"":""non-playable-coin"",""symbol"":""npc"",""name"":""Non-Playable Coin"",""platforms"":{""base"":""0xb166e8b140d35d9d8226e40c09f757bac5a4d87d"",""binance-smart-chain"":""0xfebfa339e44c28e2aa9e62ea1027c9cb4e378605"",""ethereum"":""0x8ed97a637a790be1feff5e888d43629dc05408f6"",""robinhood"":""0x241f3caad03db31137f641bef005a32176530024"",""solana"":""BeGY8KqKxboEwRbJd1q9H2K829jS4Rc5dEyNMYXCbV5p""}},{""id"":""npc"",""symbol"":""npc"",""name"":""NPC"",""platforms"":{""solana"":""Eq39Q9bwTx1YHY5pkHLVeahVA6JYZmmMJ71rPjQek3Hb""}},{""id"":""npc-2"",""symbol"":""npc"",""name"":""NPC"",""platforms"":{""solana"":""GdKWebBBvM78HNYGxoZLgsXHqZKAELEZk3ka9i32pump""}}]","7e6465a19f51c6deac43e63ba278080fa758b6516dcee7d8b96aab9a472ee461","ambiguous_current_candidates","False"
"NTRN","NTRN","2","5811","1","neutron-3","Neutron","[{""id"":""neutron-3"",""symbol"":""ntrn"",""name"":""Neutron"",""platforms"":{""osmosis"":""ibc/126DA09104B71B164883842B769C0E9EC1486C0887D27A9999E395C2C8FB5682""}}]","7fd8027391c62af9f41c4ab7dc7eb210fd61e17b835008068766db7453ec5651","single_current_candidate_review_required","False"
"NYM","NYM","2","4858","1","nym","Nym","[{""id"":""nym"",""symbol"":""nym"",""name"":""Nym"",""platforms"":{""ethereum"":""0x525a8f6f3ba4752868cde25164382bfbae3990e1"",""osmosis"":""ibc/37CB3078432510EE57B9AFA8DBE028B33AE3280A144826FEAC5F2334CF2C5539""}}]","aff0782879a44eef7d6009df9c09577bb1c06b3fc3fc047b6a8282c3f6400b2c","single_current_candidate_review_required","False"
"OCEAN","OCEAN","2","20055","2","ocean-2|ocean-protocol","OCEAN|Ocean Protocol","[{""id"":""ocean-2"",""symbol"":""ocean"",""name"":""OCEAN"",""platforms"":{""binance-smart-chain"":""0xb81139f4539bc3d726fa0b675024d319af676666""}},{""id"":""ocean-protocol"",""symbol"":""ocean"",""name"":""Ocean Protocol"",""platforms"":{""energi"":""0x99a17fb61fbdc4e42f6b0f496fe92ba820ce5d2b"",""ethereum"":""0x967da4048cd07ab37855c090aaf366e4ce1b9f48"",""optimistic-ethereum"":""0x2561aa2bb1d2eb6629edd7b0938d7679b8b49f9e"",""polygon-pos"":""0x282d8efce846a88b159800bd4130ad77443fa1a1"",""sora"":""0x002ca40397c794e25dba18cf807910eeb69eb8e81b3f07bb54f7c5d1d8ab76b9""}}]","ecc7d069cd3552099197e4c06817946243dc95d7cc31c7291a51c80a23ebae7c","ambiguous_current_candidates","False"
"ODOS","ODOS","2","5300","1","odos","Odos","[{""id"":""odos"",""symbol"":""odos"",""name"":""Odos"",""platforms"":{""base"":""0xca73ed1815e5915489570014e024b7ebe65de679""}}]","c0c221851ffc1640284152f2183bc0a005f697efd7f1a31fb036e7b48738d17c","single_current_candidate_review_required","False"
"OGN","OGN","2","14622","1","origin-protocol","Origin Token","[{""id"":""origin-protocol"",""symbol"":""ogn"",""name"":""Origin Token"",""platforms"":{""base"":""0x7002458b1df59eccb57387bc79ffc7c29e22e6f7"",""ethereum"":""0x8207c1ffc5b6804f6024322ccf34f29c3541ae26"",""sonic"":""0x61647882acf21792e577a963d320d51e2c8f6194""}}]","220a425be902f2871cc379cf7222461246d453f65ef35357118f11272cd90733","single_current_candidate_review_required","False"
"OM","OM","2","48261","0","","","[]","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","no_current_candidate","False"
"OMG","OMG","2","11829","2","oh-my-god|omisego","OH MY GOD|OMG Network","[{""id"":""oh-my-god"",""symbol"":""omg"",""name"":""OH MY GOD"",""platforms"":{""solana"":""Fa7mkzDfzkgU2iQrwzpAvrpQoLFnMM85qnZCdaK4agQR""}},{""id"":""omisego"",""symbol"":""omg"",""name"":""OMG Network"",""platforms"":{""boba"":""0xe1e2ec9a85c607092668789581251115bcbd20de"",""ethereum"":""0xd26114cd6ee289accf82350c8d8487fedb8a0c07""}}]","2673b6b6ed554c907de030332f8fbc6dae6f2dcd738e768943bb8e37fd95116e","ambiguous_current_candidates","False"
"OMNI","OMNI","2","497","6","omni-2|omnicat|omni-exchange-token|omni-launch|omni-network|omnis-genesis-by-virtuals","Omni|Omni Exchange Token|Omni Launch|Omni Network [Old]|OmniCat|Omnis Genesis by Virtuals","[{""id"":""omni-2"",""symbol"":""omni"",""name"":""Omni"",""platforms"":{""solana"":""A8vJzs6ygbZQyYLf9FKund8j3pDfUzxBeje8rJiypump""}},{""id"":""omnicat"",""symbol"":""omni"",""name"":""OmniCat"",""platforms"":{""arbitrum-one"":""0x9e20461bc2c4c980f62f1b279d71734207a6a356"",""base"":""0xc48e605c7b722a57277e087a6170b9e227e5ac0a"",""binance-smart-chain"":""0x9e20461bc2c4c980f62f1b279d71734207a6a356"",""blast"":""0x9e20461bc2c4c980f62f1b279d71734207a6a356"",""canto"":""0x9e20461bc2c4c980f62f1b279d71734207a6a356"",""ethereum"":""0x9e20461bc2c4c980f62f1b279d71734207a6a356"",""polygon-pos"":""0x9e20461bc2c4c980f62f1b279d71734207a6a356"",""solana"":""7mmXL6Et4SbpDs2iXoZQ3oPEeXeAiyETxh1QjDNi5qnV""}},{""id"":""omni-exchange-token"",""symbol"":""omni"",""name"":""Omni Exchange Token"",""platforms"":{""base"":""0xf7178122a087ef8f5c7bea362b7dabe38f20bf05""}},{""id"":""omni-launch"",""symbol"":""omni"",""name"":""Omni Launch"",""platforms"":{""solana"":""CgZTsf3rNnXsy3YkXmRr988p1Lrv9FpqBpLPWrAbmoon""}},{""id"":""omni-network"",""symbol"":""omni"",""name"":""Omni Network [Old]"",""platforms"":{}},{""id"":""omnis-genesis-by-virtuals"",""symbol"":""omni"",""name"":""Omnis Genesis by Virtuals"",""platforms"":{""base"":""0xb58f9704c7a80d2775222f7cb2eed28beb9a06be""}}]","9f857ca00d99e672e942147ae773adbbb98788747e50fb2514cfd053386e28ea","ambiguous_current_candidates","False"
"ONDO","ONDO","2","91869","1","ondo-finance","Ondo","[{""id"":""ondo-finance"",""symbol"":""ondo"",""name"":""Ondo"",""platforms"":{""ethereum"":""0xfaba6f8e4a5e8ab82f62fe7c39859fa577269be3""}}]","f9e65784179f0807dc86d8fe1ffa4eedc1c4b633294eec83e79eb80cb86e5383","single_current_candidate_review_required","False"
"OP","OP","2","24692","2","one-path|optimism","One Path|Optimism","[{""id"":""one-path"",""symbol"":""op"",""name"":""One Path"",""platforms"":{""base"":""0x5b8a884496792f754db6f92f6eacceb376ed8e40""}},{""id"":""optimism"",""symbol"":""op"",""name"":""Optimism"",""platforms"":{""optimistic-ethereum"":""0x4200000000000000000000000000000000000042""}}]","08470fe2b5b9246edac226fd5de86e7a568c6d10edea0c393db4a2c653d33b9b","ambiguous_current_candidates","False"
"ORCA","ORCA","2","17571","1","orca","Orca","[{""id"":""orca"",""symbol"":""orca"",""name"":""Orca"",""platforms"":{""solana"":""orcaEKTdK7LKz57vaAYr9QeNsVEPfiu6QeMU1kektZE""}}]","fed71871d285c4a986aca026aa3979213fd67c98f280910eb9275fbdd0dff06e","single_current_candidate_review_required","False"
"ORDER","ORDER","2","529","2","order-3|orderly-network","ORDER|Orderly","[{""id"":""order-3"",""symbol"":""order"",""name"":""ORDER"",""platforms"":{""ethereum"":""0x551e5d59e4c061984fdcc292b03a20c4741bbbdf""}},{""id"":""orderly-network"",""symbol"":""order"",""name"":""Orderly"",""platforms"":{""abstract"":""0x9a4c8cd493cf0bf8e14bda5890e3f03a1cded719"",""arbitrum-one"":""0x4e200fe2f3efb977d5fd9c430a41531fb04d97b8"",""avalanche"":""0x4e200fe2f3efb977d5fd9c430a41531fb04d97b8"",""base"":""0x4e200fe2f3efb977d5fd9c430a41531fb04d97b8"",""binance-smart-chain"":""0x4e200fe2f3efb977d5fd9c430a41531fb04d97b8"",""ethereum"":""0xabd4c63d2616a5201454168269031355f4764337"",""optimistic-ethereum"":""0x4e200fe2f3efb977d5fd9c430a41531fb04d97b8"",""polygon-pos"":""0x4e200fe2f3efb977d5fd9c430a41531fb04d97b8"",""solana"":""ABt79MkRXUsoHuV2CVQT32YMXQhTparKFjmidQxgiQ6E""}}]","deb9d153aca54ec464d6d440fe6d32966b77e77383980cd3972d8543284ca27b","ambiguous_current_candidates","False"
"OSMO","OSMO","2","7506","1","osmosis","Osmosis","[{""id"":""osmosis"",""symbol"":""osmo"",""name"":""Osmosis"",""platforms"":{""cosmos"":""ibc/14F9BC3E44B8A9C1BE1FB08980FAB87034C9905EF17CF2F5008FC085218811CC"",""evmos"":""0xfa3c22c069b9556a4b2f7ece1ee3b467909f4864"",""osmosis"":""uosmo"",""secret"":""secret150jec8mc2hzyyqak4umv6cfevelr0x9p0mjxgg""}}]","b5b41519d57010cae66a636a65edab27f210e81aaf688f2b4d76a248a3506400","single_current_candidate_review_required","False"
"OXT","OXT","2","7439","1","orchid-protocol","Orchid Protocol","[{""id"":""orchid-protocol"",""symbol"":""oxt"",""name"":""Orchid Protocol"",""platforms"":{""ethereum"":""0x4575f41308ec1483f3d399aa9a2826d74da13deb""}}]","22e3d4e2b3d3cc324aba87a24e55fdeee1aa6feb40233b3405862094dea90cb6","single_current_candidate_review_required","False"
"OXY","OXY","2","2710","1","oxygen","Oxygen (Solana)","[{""id"":""oxygen"",""symbol"":""oxy"",""name"":""Oxygen (Solana)"",""platforms"":{""solana"":""z3dn17yLaGMKffVogeFHQ9zWVcXgqgf3PQnDsNs2g6M""}}]","56cd371ecf11c994842c9cfe1426e33e7bb4046ba6145193040c0f42a23f332e","single_current_candidate_review_required","False"
"PAXG","PAXG","4","61050","1","pax-gold","PAX Gold","[{""id"":""pax-gold"",""symbol"":""paxg"",""name"":""PAX Gold"",""platforms"":{""ethereum"":""0x45804880de22913dafe09f4980848ece6ecbaf78""}}]","b260961cb40d6795db9c5e33fb41d80c8e0d08daf7c501cf4f7e1384915ee4a8","single_current_candidate_review_required","False"
"PDA","PDA","2","9881","1","playdapp","PlayDapp","[{""id"":""playdapp"",""symbol"":""pda"",""name"":""PlayDapp"",""platforms"":{""ethereum"":""0x0d3cbed3f69ee050668adf3d9ea57241cba33a2b""}}]","328075dd027fc9288584f20863ba7f4bea4bb4a53f7d1715f02f816fad5c5388","single_current_candidate_review_required","False"
"PENDLE","PENDLE","2","19759","1","pendle","Pendle","[{""id"":""pendle"",""symbol"":""pendle"",""name"":""Pendle"",""platforms"":{""arbitrum-one"":""0x0c880f6761f1af8d9aa9c466984b80dab9a8c9e8"",""base"":""0xa99f6e6785da0f5d6fb42495fe424bce029eeb3e"",""berachain"":""0xff9c599d51c407a45d631c6e89cb047efb88aef6"",""binance-smart-chain"":""0xb3ed0a426155b79b898849803e3b36552f7ed507"",""ethereum"":""0x808507121b80c02388fad14726482e061b8da827"",""hyperevm"":""0xd6eb81136884713e843936843e286fd2a85a205a"",""monad"":""0x5e49e1f85813f2b65858860a3fa231b4186f2e0e"",""optimistic-ethereum"":""0xbc7b1ff1c6989f006a1185318ed4e7b5796e66e1"",""sonic"":""0xf1ef7d2d4c0c881cd634481e0586ed5d2871a74b""}}]","25ac53d91536ba6ee56ae9c0b3632b3a533cf83e28bf5c4b27a02f9f5c48be6d","single_current_candidate_review_required","False"
"PENGU","PENGU","4","99436","1","pudgy-penguins","Pudgy Penguins","[{""id"":""pudgy-penguins"",""symbol"":""pengu"",""name"":""Pudgy Penguins"",""platforms"":{""abstract"":""0x9ebe3a824ca958e4b3da772d2065518f009cba62"",""binance-smart-chain"":""0x6418c0dd099a9fda397c766304cdd918233e8847"",""ethereum"":""0x6418c0dd099a9fda397c766304cdd918233e8847"",""hyperevm"":""0xfa44c2634ff17cbe26dc3007d36bd61c79068c14"",""hyperliquid"":""0x1765b5a9ec8fc3cdbc209c63cac68e86"",""solana"":""2zMMhcVQEXDtdE6vsFS7S7D5oUodfJHE8vd1gnBouauv""}}]","644ae3b95f51230a2b3f5d76f1b556f376211b6cca316a0940566b9df949eb35","single_current_candidate_review_required","False"
"PEPE","PEPE","5","154492","21","baby-pepe-5|based-pepe|el-sapo-pepe|next-gen-pepe|pepe|pepe-0x69-on-base|pepe-2|pepebrc|pepecoin-on-sol|pepecoin-on-solana|pepe-cto|pepe-gold|pepe-in-hood|pepe-king-prawn|pepe-on-solana|pepesol|pepe-sol|pepe-solana|pepe-token|pepewifhood|the-chosen-frog","BABY PEPE|Based Pepe|El Sapo Pepe|Next Gen PEPE|Pepe|PEPE (Ordinals)|Pepe (Solana)|PEPE 0x69 ON BASE|Pepe Community|Pepe CTO|PEPE GOLD|Pepe in Hood|Pepe King Prawn|Pepe on SOL|Pepe on Solana|PEPECOIN on SOL|PepeCoin on Solana|PepeSol|PepeWifHood|THE CHOSEN FROG|The Original Pepe","[{""id"":""baby-pepe-5"",""symbol"":""pepe"",""name"":""BABY PEPE"",""platforms"":{""solana"":""Ey2zpSAJ5gVLfYDD5WjccbksJD3E9jPFMPaJ8wxvpump""}},{""id"":""based-pepe"",""symbol"":""pepe"",""name"":""Based Pepe"",""platforms"":{""base"":""0x52b492a33e447cdb854c7fc19f1e57e8bfa1777d""}},{""id"":""el-sapo-pepe"",""symbol"":""pepe"",""name"":""El Sapo Pepe"",""platforms"":{""ethereum"":""0x69e15ab0fd240de689d09e4851181a6667968008""}},{""id"":""next-gen-pepe"",""symbol"":""pepe"",""name"":""Next Gen PEPE"",""platforms"":{""solana"":""2Zaq3WyDJj2ZkMcuqUiTBfAXCjqZtqihxcwUdwv9dyHA""}},{""id"":""pepe"",""symbol"":""pepe"",""name"":""Pepe"",""platforms"":{""arbitrum-one"":""0x25d887ce7a35172c62febfd67a1856f20faebb00"",""avalanche"":""0xa659d083b677d6bffe1cb704e1473b896727be6d"",""binance-smart-chain"":""0x25d887ce7a35172c62febfd67a1856f20faebb00"",""ethereum"":""0x6982508145454ce325ddbe47a25d4ec3d2311933""}},{""id"":""pepe-0x69-on-base"",""symbol"":""pepe"",""name"":""PEPE 0x69 ON BASE"",""platforms"":{""base"":""0x698dc45e4f10966f6d1d98e3bfd7071d8144c233""}},{""id"":""pepe-2"",""symbol"":""pepe"",""name"":""The Original Pepe"",""platforms"":{""ethereum"":""0x4dfae3690b93c47470b03036a17b23c1be05127c""}},{""id"":""pepebrc"",""symbol"":""pepe"",""name"":""PEPE (Ordinals)"",""platforms"":{""ordinals"":""54d5fe82f5d284363fec6ae6137d0e5263e237caf15211078252c0d95af8943ai0""}},{""id"":""pepecoin-on-sol"",""symbol"":""pepe"",""name"":""PEPECOIN on SOL"",""platforms"":{""solana"":""3tS6fbLh2P8tzxXuqCiHZpZhsxJpmrR3Xb9psmypnp69""}},{""id"":""pepecoin-on-solana"",""symbol"":""pepe"",""name"":""PepeCoin on Solana"",""platforms"":{""solana"":""8jzRznet3cR3Y1KhciwUxKEqPku3BLcfiJLpVjMU3NF7""}},{""id"":""pepe-cto"",""symbol"":""pepe"",""name"":""Pepe CTO"",""platforms"":{""solana"":""DHsPzhYsz9219sQDj6vYtQMBBHeuyXAM1RA4mjv2V9AT""}},{""id"":""pepe-gold"",""symbol"":""pepe"",""name"":""PEPE GOLD"",""platforms"":{""solana"":""846XGqAnEhKFwc3QL2e5PQhSRvEbn9KspuxJ3nhY92kh""}},{""id"":""pepe-in-hood"",""symbol"":""pepe"",""name"":""Pepe in Hood"",""platforms"":{""robinhood"":""0xcdcabf520be369123c36796f9e53680c657f08f0""}},{""id"":""pepe-king-prawn"",""symbol"":""pepe"",""name"":""Pepe King Prawn"",""platforms"":{""ethereum"":""0x51a59a02ba906194285e81eb1f98ffa28e7cf4c9""}},{""id"":""pepe-on-solana"",""symbol"":""pepe"",""name"":""Pepe on Solana"",""platforms"":{""solana"":""EdNiGWbkBwmmz7uhtdY3DqKZn1n5m1c61uLVgvXYZWGS""}},{""id"":""pepesol"",""symbol"":""pepe"",""name"":""PepeSol"",""platforms"":{""solana"":""F9CpWoyeBJfoRB8f2pBe2ZNPbPsEE76mWZWme3StsvHK""}},{""id"":""pepe-sol"",""symbol"":""pepe"",""name"":""Pepe on SOL"",""platforms"":{""solana"":""B5WTLaRwaUQpKk7ir1wniNB6m5o8GgMrimhKMYan2R6B""}},{""id"":""pepe-solana"",""symbol"":""pepe"",""name"":""Pepe (Solana)"",""platforms"":{""solana"":""FDqp7ioPenKRzQqseFv84kxDMUT83CX1qZxgDTQDkwT2""}},{""id"":""pepe-token"",""symbol"":""pepe"",""name"":""Pepe Community"",""platforms"":{""arbitrum-one"":""0xef4a1d459d62dfd2ebb9c45b04f90f0a7ba1d56e"",""base"":""0xb5068ad7e4ad8f7fe2fcf5abe2c043ab8866569c"",""ethereum"":""0xbe042e9d09cb588331ff911c2b46fd833a3e5bd6"",""robinhood"":""0x2ea05472e1b7289004e5a1f6d959f6f2f3a6fecb""}},{""id"":""pepewifhood"",""symbol"":""pepe"",""name"":""PepeWifHood"",""platforms"":{""robinhood"":""0xa4bd8def4b887fd1851defe10acdcf7a84437a88""}},{""id"":""the-chosen-frog"",""symbol"":""pepe"",""name"":""THE CHOSEN FROG"",""platforms"":{""robinhood"":""0x9b09c435bc5da088722be47e97989fb1e3ed4eb9""}}]","74f2f1aa7ccccea7f89c36dcfb680b30174eadb027448bbb424ef7d6f11874b2","ambiguous_current_candidates","False"
"PERP","PERP","2","8929","2","perpetual-protocol|perpolator","Perpetual Protocol|Perpolator","[{""id"":""perpetual-protocol"",""symbol"":""perp"",""name"":""Perpetual Protocol"",""platforms"":{""arbitrum-one"":""0x753d224bcf9aafacd81558c32341416df61d3dac"",""binance-smart-chain"":""0x4e7f408be2d4e9d60f49a64b89bb619c84c7c6f5"",""ethereum"":""0xbc396689893d065f41bc2c6ecbee5e0085233447"",""optimistic-ethereum"":""0x9e1028f5f1d5ede59748ffcee5532509976840e0"",""xdai"":""0x7ecf26cd9a36990b8ea477853663092333f59979""}},{""id"":""perpolator"",""symbol"":""perp"",""name"":""Perpolator"",""platforms"":{""solana"":""5UCNsNY2oHDB7i2m8bW7nKJXxRoh5WS4N4xKmUB2pump""}}]","c70ce66de8df70a9a28f2f7e7bcc44f840708ee1e1cd614e68d237e64dc7177a","ambiguous_current_candidates","False"
"PHA","PHA","2","16531","1","pha","PHALA","[{""id"":""pha"",""symbol"":""pha"",""name"":""PHALA"",""platforms"":{""ethereum"":""0x6c5ba91642f10282b576d91922ae6448c9d52f4e"",""sora"":""0x0033271716eec64234a5324506c4558de27b7c23c42f3e3b74801f98bdfeebf7""}}]","8d4332d2d8a113e35b37361f4380e39a1f50876888b7c56de0ccd5447f4dda10","single_current_candidate_review_required","False"
"PLUME","PLUME","2","20636","1","plume","Plume","[{""id"":""plume"",""symbol"":""plume"",""name"":""Plume"",""platforms"":{""binance-smart-chain"":""0x5afadcd1e8e3ca78ee2d37100102f2aec8bc0aa8"",""ethereum"":""0x4c1746a800d224393fe2470c70a35717ed4ea5f1""}}]","f3376ed04a179bcf0d1b8e690b411dd01285d12f34b7c2a4468522dadfe53810","single_current_candidate_review_required","False"
"PNUT","PNUT","2","29284","4","peanut-3|peanut-the-squirrel|pnut|pnut-the-squirrel","Peanut|Peanut the Squirrel|Pnut|Pnut the Squirrel","[{""id"":""peanut-3"",""symbol"":""pnut"",""name"":""Peanut"",""platforms"":{""ethereum"":""0xe69ccaaaea33ebfe5b76e0dd373cd9a1a31fd410""}},{""id"":""peanut-the-squirrel"",""symbol"":""pnut"",""name"":""Peanut the Squirrel"",""platforms"":{""solana"":""2qEHjDLDLbuBgRYvsxhc5D6uDWAivNFZGan56P1tpump""}},{""id"":""pnut"",""symbol"":""pnut"",""name"":""Pnut"",""platforms"":{""solana"":""7jYfnjn3jHWmUhhgfkZ9uUEKroH3Zz1BvF8RmVQHm86D""}},{""id"":""pnut-the-squirrel"",""symbol"":""pnut"",""name"":""Pnut the Squirrel"",""platforms"":{""solana"":""2kkwPP6Y5v4aSteLo2R6uqmx3aQ6Veb1xDcRXHsNbonk""}}]","4a37b474fbc5741b28deffd025108cf555ba0e9d43ba5dff259545100e755929","ambiguous_current_candidates","False"
"POL","POL","2","64097","4","anubis-bridged-pol-anubis|katana-bridged-pol-katana|polygon-ecosystem-token|proof-of-liquidity","Anubis Bridged POL (Anubis)|Katana Bridged POL (Katana)|POL (ex-MATIC)|Proof Of Liquidity","[{""id"":""anubis-bridged-pol-anubis"",""symbol"":""pol"",""name"":""Anubis Bridged POL (Anubis)"",""platforms"":{""anubis"":""0x72cf15f74657bb00dd1d8dd475248dee644f689a""}},{""id"":""katana-bridged-pol-katana"",""symbol"":""pol"",""name"":""Katana Bridged POL (Katana)"",""platforms"":{""katana"":""0xb24e3035d1fcbc0e43cf3143c3fd92e53df2009b""}},{""id"":""polygon-ecosystem-token"",""symbol"":""pol"",""name"":""POL (ex-MATIC)"",""platforms"":{""ethereum"":""0x455e53cbb86018ac2b8092fdcd39d8444affc3f6"",""polygon-pos"":""0x0000000000000000000000000000000000001010""}},{""id"":""proof-of-liquidity"",""symbol"":""pol"",""name"":""Proof Of Liquidity"",""platforms"":{""tron"":""TWcDDx1Q6QEoBrJi9qehtZnD4vcXXuVLer""}}]","32173e7ca0f234ad84c37f93cc5551d35fdfffbe478daf29df99554aa1b9d2b1","ambiguous_current_candidates","False"
"POLIS","POLIS","2","6865","2","polis|star-atlas-dao","Polis|Star Atlas DAO","[{""id"":""polis"",""symbol"":""polis"",""name"":""Polis"",""platforms"":{""binance-smart-chain"":""0xb5bea8a26d587cf665f2d78f077cca3c7f6341bd""}},{""id"":""star-atlas-dao"",""symbol"":""polis"",""name"":""Star Atlas DAO"",""platforms"":{""solana"":""poLisWXnNRwC6oBu1vHiuKQzFjGL4XDSu4g9qjz9qVk""}}]","9c13ed9db8d605370e3d0f16cceb52f5b8a492e5fe7c7b8e78f73a0bab19aea6","ambiguous_current_candidates","False"
"POLS","POLS","2","3740","1","polkastarter","Polkastarter","[{""id"":""polkastarter"",""symbol"":""pols"",""name"":""Polkastarter"",""platforms"":{""base"":""0x02f8464da016de80ab36a7aee21ecfb304cb166d"",""binance-smart-chain"":""0x7e624fa0e1c4abfd309cc15719b7e2580887f570"",""ethereum"":""0x83e6f1e41cdd28eaceb20cb649155049fac3d5aa""}}]","a0df0a3cbdc6f267a1d3033a95b34f756482a9a226e490e9e9c9afab6889863d","single_current_candidate_review_required","False"
"POND","POND","2","3523","1","marlin","Marlin","[{""id"":""marlin"",""symbol"":""pond"",""name"":""Marlin"",""platforms"":{""arbitrum-one"":""0xda0a57b710768ae17941a9fa33f8b720c8bd9ddd"",""ethereum"":""0x57b946008913b82e4df85f501cbaed910e58d26c""}}]","b8a54d2e5c0e8863556192458dc1467d928c25558a1221b9354025bca99335be","single_current_candidate_review_required","False"
"PONKE","PONKE","2","13701","1","ponke","PONKE","[{""id"":""ponke"",""symbol"":""ponke"",""name"":""PONKE"",""platforms"":{""base"":""0x4a0c64af541439898448659aedcec8e8e819fc53"",""solana"":""5z3EqYQo9HiCEs3R84RCDMu2n7anpDMxRhdK8PSWmrRC""}}]","df39e10c55b9419c8d6275a118dd9c253fb58ffdce49413eb802ac722c518b99","single_current_candidate_review_required","False"
"POPCAT","POPCAT","3","83128","1","popcat","Popcat","[{""id"":""popcat"",""symbol"":""popcat"",""name"":""Popcat"",""platforms"":{""solana"":""7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr""}}]","7a9a7e09b7c73fafbba3ca032117e9de28ebba8823c6b40be96ed88614125287","single_current_candidate_review_required","False"
"PORTAL","PORTAL","2","3414","1","portal-2","Portal","[{""id"":""portal-2"",""symbol"":""portal"",""name"":""Portal"",""platforms"":{""base"":""0x0ffebc403f2d3dd9ea5501ca03916e98967acb2d"",""ethereum"":""0x1bbe973bef3a977fc51cbed703e8ffdefe001fed"",""solana"":""FMQjDvT1GztVxdvYgMBEde4L54fftFGx9m5GmbqeJGM5""}}]","464feab4c5a5ce03f5f3fe23c41b9f40e6a7607315b36946b131330c3686dd68","single_current_candidate_review_required","False"
"POWR","POWR","2","3869","1","power-ledger","Powerledger","[{""id"":""power-ledger"",""symbol"":""powr"",""name"":""Powerledger"",""platforms"":{""energi"":""0xd1bbc2a68b97a8ae4b423bbf534e767ef6275a30"",""ethereum"":""0x595832f8fc6bf59c85c527fec3740a1b7a361269""}}]","393f8d3f484fd37d64e9d0a72a410b4394c2fd8d3206ef170768382df8f9f403","single_current_candidate_review_required","False"
"PRCL","PRCL","2","13510","1","parcl","Parcl","[{""id"":""parcl"",""symbol"":""prcl"",""name"":""Parcl"",""platforms"":{""solana"":""4LLbsb5ReP3yEtYzmXewyGjcir5uXtKFURtaEUVC2AHs""}}]","901cd3a5178aaabc3bf003c703bec5596ac1465560572cc1e7fca50ce3989d89","single_current_candidate_review_required","False"
"PRIME","PRIME","2","44257","3","echelon-prime|hastra-prime|prime-2","DeltaPrime|Echelon Prime|Hastra PRIME","[{""id"":""echelon-prime"",""symbol"":""prime"",""name"":""Echelon Prime"",""platforms"":{""base"":""0xfa980ced6895ac314e7de34ef1bfae90a5add21b"",""ethereum"":""0xb23d80f5fefcddaa212212f028021b41ded428cf""}},{""id"":""hastra-prime"",""symbol"":""prime"",""name"":""Hastra PRIME"",""platforms"":{""ethereum"":""0x19ebb35279a16207ec4ba82799cc64715065f7f6"",""solana"":""3b8X44fLF9ooXaUm3hhSgjpmVs6rZZ3pPoGnGahc3Uu7""}},{""id"":""prime-2"",""symbol"":""prime"",""name"":""DeltaPrime"",""platforms"":{""arbitrum-one"":""0x3de81ce90f5a27c5e6a5adb04b54aba488a6d14e"",""avalanche"":""0x33c8036e99082b0c395374832fecf70c42c7f298""}}]","1a7f481c48e64486459a2c6294c2dfa9454cc5e9e3deb4a81d536058f54741ba","ambiguous_current_candidates","False"
